12/17/	3:00	0	7	6.20055	388	16.16666667		
12/17/	4:00	0	6.4	5.55579	389	16.20833333		
12/17/	5:00	0	6.4	4.91102	390	16.25		
12/17/	6:00	0	6.2	4.43368	391	16.29166667		
12/17/	7:00	0	5.9	3.95634	392	16.33333333		
12/17/	8:00	0.0002651	6.7	3.82774	393	16.375		
12/17/	9:00	0.0321919	7	4.58245	394	16.41666667		
12/17/	10:00	0.0721837	8	5.48842	395	16.45833333		
12/17/	11:00	0.1183955	6.4	6.5197	396	16.5		
12/17/	12:00	0.1383803	6.7	7.30597	397	16.54166667		
12/17/	13:00	0.1164643	6.2	7.57678	398	16.58333333		
12/17/	14:00	0.0818553	6.4	7.45102	399	16.625		
12/17/	15:00	0.0332586	7.7	6.74908	400	16.66666667		
12/17/	16:00	0.0005476	8.6	5.82358	401	16.70833333		
12/17/	17:00	0	8.4	5.66504	402	16.75		
12/17/	18:00	0	8.6	5.50651	403	16.79166667		
12/17/	19:00	0	8.4	5.34797	404	16.83333333		
12/17/	20:00	0	7.3	5.18943	405	16.875		
12/17/	21:00	0	7.7	5.0309	406	16.91666667		
12/17/	22:00	0	7.3	4.87236	407	16.95833333		
12/17/	23:00	0	8.6	4.71382	408	17		
12/18/	0:00	0	8.9	5.11139	409	17.04166667		
12/18/	1:00	0	9.4	5.68195	410	17.08333333		
12/18/	2:00	0	9.6	6.25252	411	17.125		
12/18/	3:00	0	10.7	6.62429	412	17.16666667		
12/18/	4:00	0	10.3	6.99607	413	17.20833333		
12/18/	5:00	0	10.7	7.36785	414	17.25		
12/18/	6:00	0	9.6	7.67324	415	17.29166667		
12/18/	7:00	0	9.1	7.97863	416	17.33333333		
12/18/	8:00	0.0002637	8.6	8.17591	417	17.375		
12/18/	9:00	0.0261975	7.9	9.54309	418	17.41666667		
12/18/	10:00	0.0641446	8.6	11.27906	419	17.45833333		
12/18/	11:00	0.0909293	9.1	12.85022	420	17.5		
12/18/	12:00	0.1059966	8	12.76	421	17.54166667		
12/18/	13:00	0.0986859	7.9	12.76	422	17.58333333		
12/18/	14:00	0.0692526	7.7	12.76	423	17.625		
12/18/	15:00	0.0300075	7.3	12.76	424	17.66666667		
12/18/	16:00	0.0005957	7	12.76	425	17.70833333		
12/18/	17:00	0	7.3	13.60661	426	17.75		
12/18/	18:00	0	7	13.4167	427	17.79166667		
12/18/	19:00	0	8	13.22679	428	17.83333333		
12/18/	20:00	0	8.6	13.03688	429	17.875		
12/18/	21:00	0	7.3	12.84697	430	17.91666667		
12/18/	22:00	0	5.9	12.65705	431	17.95833333		
12/18/	23:00	0	5.7	12.43181	432	18		
12/19/	0:00	0	4.5	11.60687	433	18.04166667		
12/19/	1:00	0	3.5	10.66706	434	18.08333333		
12/19/	2:00	0	4.2	9.72726	435	18.125		
12/19/	3:00	0	4.3	9.21758	436	18.16666667		
12/19/	4:00	0	4.5	8.70791	437	18.20833333		
12/19/	5:00	0	4.5	8.19824	438	18.25		
12/19/	6:00	0	5	7.83223	439	18.29166667		
12/19/	7:00	0	4.2	7.46623	440	18.33333333		
12/19/	8:00	0.0002374	4.5	7.40049	441	18.375		
12/19/	9:00	0.0287308	5.2	8.14909	442	18.41666667		
12/19/	10:00	0.0763089	4.5	9.26747	443	18.45833333		
12/19/	11:00	0.1006945	4.9	10.14126	444	18.5		
12/19/	12:00	0.1224809	4.7	10.88701	445	18.54166667		
12/19/	13:00	0.1037293	5	11.17599	446	18.58333333		
12/19/	14:00	0.0726403	4.7	11.10152	447	18.625		
12/19/	15:00	0.0306896	5.5	10.51026	448	18.66666667		
12/19/	16:00	0.0005962	7.3	9.70229	449	18.70833333		
12/19/	17:00	0	7.3	9.16228	450	18.75		
12/19/	18:00	0	8.9	8.62227	451	18.79166667		
12/19/	19:00	0	10.3	8.08225	452	18.83333333		
12/19/	20:00	0	10	7.54224	453	18.875		
12/19/	21:00	0	10.3	7.00222	454	18.91666667		
12/19/	22:00	0	10.7	6.46221	455	18.95833333		
12/19/	23:00	0	11.1	5.9222	456	19		
12/20/	0:00	0	11.7	5.69038	457	19.04166667		
12/20/	1:00	0	10	5.52725	458	19.08333333		
12/20/	2:00	0	10.7	5.36411	459	19.125		
12/20/	3:00	0	10.9	5.31688	460	19.16666667		
12/20/	4:00	0	9.8	5.26965	461	19.20833333		
12/20/	5:00	0	9.3	5.22241	462	19.25		
12/20/	6:00	0	8.2	5.2139	463	19.29166667		
12/20/	7:00	0	8	5.20538	464	19.33333333		
12/20/	8:00	0.0006523	7	5.33006	465	19.375		
12/20/	9:00	0.0547258	6.2	7.72032	466	19.41666667		
12/20/	10:00	0.1126757	5.3	10.22153	467	19.45833333		
12/20/	11:00	0.1118971	5.3	11.48976	468	19.5		
12/20/	12:00	0.095371	5.3	11.99435	469	19.54166667		
12/20/	13:00	0.1609186	5.9	13.29171	470	19.58333333		
12/20/	14:00	0.0824527	5	13.21606	471	19.625		
12/20/	15:00	0.0509465	4.3	12.6016	472	19.66666667		
12/20/	16:00	0.0040267	4.7	11.37794	473	19.70833333		
12/20/	17:00	0	4	10.55926	474	19.75		
12/20/	18:00	0	4.7	9.74059	475	19.79166667		
12/20/	19:00	0	5.2	8.92191	476	19.83333333		
12/20/	20:00	0	5	8.10323	477	19.875		
12/20/	21:00	0	3.7	7.28455	478	19.91666667		
12/20/	22:00	0	3.2	6.46588	479	19.95833333		
12/20/	23:00	0	3.5	5.6472	480	20		
12/21/	0:00	0	2.8	4.38758	481	20.04166667		
12/21/	1:00	0	2.5	2.90376	482	20.08333333		
12/21/	2:00	0	2.3	1.41994	483	20.125		
12/21/	3:00	0	2	0.56594	484	20.16666667		
12/21/	4:00	0	1.8	-0.28807	485	20.20833333		
12/21/	5:00	0	2.5	-1.14208	486	20.25		
12/21/	6:00	0	1.4	-1.78572	487	20.29166667		
12/21/	7:00	0	1.4	-2.42937	488	20.33333333		
12/21/	8:00	0.0002121	2.5	-2.64359	489	20.375		
12/21/	9:00	0.0356771	2.9	-2.03376	490	20.41666667		
12/21/	10:00	0.0781196	2.6	-1.31455	491	20.45833333		
12/21/	11:00	0.11182	1.6	-0.67077	492	20.5		
12/21/	12:00	0.125918	2.8	-0.24157	493	20.54166667		
12/21/	13:00	0.1158345	2	-0.10921	494	20.58333333		
12/21/	14:00	0.0815736	1.2	-0.30892	495	20.625		
12/21/	15:00	0.0372627	1.4	-0.94478	496	20.66666667		
12/21/	16:00	0.0005934	2.3	-1.81492	497	20.70833333		
12/21/	17:00	0	3.2	-1.72046	498	20.75		
12/21/	18:00	0	3.2	-1.626	499	20.79166667		
12/21/	19:00	0	2.6	-1.53154	500	20.83333333		
12/21/	20:00	0	1.4	-1.43708	501	20.875		
12/21/	21:00	0	1.6	-1.34262	502	20.91666667		
12/21/	22:00	0	0.8	-1.24816	503	20.95833333		
12/21/	23:00	0	2.3	-1.1537	504	21		
12/22/	0:00	0	3	-0.53505	505	21.04166667		
12/22/	1:00	0	3.7	-0.01395	506	21.08333333		
12/22/	2:00	0	3.4	0.99455	507	21.125		
12/22/	3:00	0	4	1.53447	508	21.16666667		
12/22/	4:00	0	3	2.00083	509	21.20833333		
12/22/	5:00	0	3.5	2.46718	510	21.25		
12/22/	6:00	0	3.4	2.82589	511	21.29166667		
12/22/	7:00	0	3.2	3.18461	512	21.33333333		
12/22/	8:00	0.0001692	2.8	3.35456	513	21.375		
12/22/	9:00	0.0122724	3.8	4.42453	514	21.41666667		
12/22/	10:00	0.0301535	3.4	5.78916	515	21.45833333		
12/22/	11:00	0.0467439	3.5	7.1781	516	21.5		
12/22/	12:00	0.0477522	4.7	8.09994	517	21.54166667		
12/22/	13:00	0.0436001	3.8	8.65665	518	21.58333333		
12/22/	14:00	0.0325662	2.8	8.8543	519	21.625		
12/22/	15:00	0.0153692	3.5	8.50756	520	21.66666667		
12/22/	16:00	0.0005707	3.5	7.84222	521	21.70833333		
12/22/	17:00	0	2.8	7.76712	522	21.75		
12/22/	18:00	0	3	7.69201	523	21.79166667		
12/22/	19:00	0	3.2	7.61691	524	21.83333333		
12/22/	20:00	0	2.8	7.5418	525	21.875		
12/22/	21:00	0	2.9	7.4667	526	21.91666667		
12/22/	22:00	0	3.4	7.39159	527	21.95833333		
12/22/	23:00	0	3.7	7.31649	528	22		
12/23/	0:00	0	2.9	6.24085	529	22.04166667		
12/23/	1:00	0	3.8	5.01537	530	22.08333333		
12/23/	2:00	0	4.3	3.7899	531	22.125		
12/23/	3:00	0	4.9	3.10224	532	22.16666667		
12/23/	4:00	0	3.2	2.41458	533	22.20833333		
12/23/	5:00	0	3	1.72692	534	22.25		
12/23/	6:00	0	2.5	1.21889	535	22.29166667		
12/23/	7:00	0	2.3	0.71086	536	22.33333333		
12/23/	8:00	0.0001688	2.6	0.55814	537	22.375		
12/23/	9:00	0.0101939	3.2	0.32303	538	22.41666667		
12/23/	10:00	0.0264096	4.3	0.05281	539	22.45833333		
12/23/	11:00	0.040119	4.5	-0.21553	540	22.5		
12/23/	12:00	0.045502	5	-0.45478	541	22.54166667		
12/23/	13:00	0.0431169	4.7	-0.65747	542	22.58333333		
12/23/	14:00	0.0283549	4.7	-0.80918	543	22.625		
12/23/	15:00	0.0139069	5	-0.4409	544	22.66666667		
12/23/	16:00	0.0006209	5	-0.45944	545	22.70833333		
12/23/	17:00	0	5	-1.07023	546	22.75		
12/23/	18:00	0	4.2	-1.68102	547	22.79166667		
12/23/	19:00	0	3	-2.31847	548	22.83333333		
12/23/	20:00	0	2.6	-2.90259	549	22.875		
12/23/	21:00	0	2.5	-3.56836	550	22.91666667		
12/23/	22:00	0	3.2	-4.49452	551	22.95833333		
12/23/	23:00	0	2.9	-4.85129	552	23		
12/24/	0:00	0	3.2	-4.95258	553	23.04166667		
12/24/	1:00	0	2.9	-5.1325	554	23.08333333		
12/24/	2:00	0	2.8	-5.31243	555	23.125		
12/24/	3:00	0	2.5	-5.38354	556	23.16666667		
12/24/	4:00	0	2.5	-5.45466	557	23.20833333		
12/24/	5:00	0	2.6	-5.52578	558	23.25		
12/24/	6:00	0	2.5	-5.56055	559	23.29166667		
12/24/	7:00	0	1.8	-5.59533	560	23.33333333		
12/24/	8:00	0.0002349	0.6	-5.53656	561	23.375		
12/24/	9:00	0.0145561	0.4	-4.85652	562	23.41666667		
12/24/	10:00	0.0375355	0.1	-3.91757	563	23.45833333		
12/24/	11:00	0.0165724	0.9	-3.89939	564	23.5		
12/24/	12:00	0.0422	2.3	-3.41361	565	23.54166667		
12/24/	13:00	0.1742454	2.1	-1.10296	566	23.58333333		
12/24/	14:00	0.1346501	2.1	0.05085	567	23.625		
12/24/	15:00	0.0825362	2.1	0.34125	568	23.66666667		
12/24/	16:00	0.0029892	2.1	-0.6348	569	23.70833333		
12/24/	17:00	0	1.2	-1.01059	570	23.75		
12/24/	18:00	0	1.6	-1.38637	571	23.79166667		
12/24/	19:00	0	1.4	-1.76216	572	23.83333333		
12/24/	20:00	0	1.4	-2.13794	573	23.875		
12/24/	21:00	0	2.3	-2.51373	574	23.91666667		
12/24/	22:00	0	1.8	-2.88951	575	23.95833333		
12/24/	23:00	0	1.4	-3.2653	576	24		
12/25/	0:00	0	2.8	-3.78714	577	24.04166667		
12/25/	1:00	0	3.7	-4.41061	578	24.08333333		
12/25/	2:00	0	3.2	-5.03407	579	24.125		
12/25/	3:00	0	4.7	-5.39662	580	24.16666667		
12/25/	4:00	0	4.3	-5.75917	581	24.20833333		
12/25/	5:00	0	5.2	-6.12172	582	24.25		
12/25/	6:00	0	5.5	-6.39713	583	24.29166667		
12/25/	7:00	0	4.2	-6.67253	584	24.33333333		
12/25/	8:00	0.0002049	3.7	-6.76159	585	24.375		
12/25/	9:00	0.0333787	4.2	-5.84589	586	24.41666667		
12/25/	10:00	0.0835787	4.2	-4.58209	587	24.45833333		
12/25/	11:00	0.1219661	4.2	-3.4124	588	24.5		
12/25/	12:00	0.1292162	4.3	-2.6623	589	24.54166667		
12/25/	13:00	0.1340134	4.5	-2.14708	590	24.58333333		
12/25/	14:00	0.0976281	4.5	-2.1269	591	24.625		
12/25/	15:00	0.0454999	3.8	-2.75264	592	24.66666667		
12/25/	16:00	0.0007388	4	-3.78047	593	24.70833333		
12/25/	17:00	0	5.2	-4.04714	594	24.75		
12/25/	18:00	0	4.2	-4.31381	595	24.79166667		
12/25/	19:00	0	3.8	-4.58048	596	24.83333333		
12/25/	20:00	0	3.4	-4.84715	597	24.875		
12/25/	21:00	0	3.5	-5.11382	598	24.91666667		
12/25/	22:00	0	3.2	-5.38049	599	24.95833333		
12/25/	23:00	0	2.5	-5.64716	600	25		
12/26/	0:00	0	1.6	-5.52001	601	25.04166667		
12/26/	1:00	0	1.2	-5.32493	602	25.08333333		
12/26/	2:00	0	1.1	-5.12984	603	25.125		
12/26/	3:00	0	2	-4.99833	604	25.16666667		
12/26/	4:00	0	1.8	-4.86681	605	25.20833333		
12/26/	5:00	0	1.6	-4.7353	606	25.25		
12/26/	6:00	0	1.8	-4.62502	607	25.29166667		
12/26/	7:00	0	2.8	-4.51474	608	25.33333333		
12/26/	8:00	0.0001386	2.6	-4.43198	609	25.375		
12/26/	9:00	0.0041485	3	-4.14953	610	25.41666667		
12/26/	10:00	0.0236153	3.8	-3.31586	611	25.45833333		
12/26/	11:00	0.0332071	2.5	-2.6085	612	25.5		
12/26/	12:00	0.0541525	2.9	-1.70873	613	25.54166667		
12/26/	13:00	0.142591	2.6	0.49074	614	25.58333333		
12/26/	14:00	0.0969331	2.5	1.38337	615	25.625		
12/26/	15:00	0.0654682	2	1.64903	616	25.66666667		
12/26/	16:00	0.0050642	2.8	0.7577	617	25.70833333		
12/26/	17:00	0	4	0.66947	618	25.75		
12/26/	18:00	0	3.2	0.58124	619	25.79166667		
12/26/	19:00	0	3.7	0.49301	620	25.83333333		
12/26/	20:00	0	3.5	0.40478	621	25.875		
12/26/	21:00	0	4.2	0.26263	622	25.91666667		
12/26/	22:00	0	4.2	0.22832	623	25.95833333		
12/26/	23:00	0	4	0.14009	624	26		
12/27/	0:00	0	4.3	-0.2114	625	26.04166667		
12/27/	1:00	0	5.5	-0.60432	626	26.08333333		
12/27/	2:00	0	4.7	-0.99725	627	26.125		
12/27/	3:00	0	6.2	-1.27813	628	26.16666667		
12/27/	4:00	0	5.7	-1.43162	629	26.20833333		
12/27/	5:00	0	5.3	-1.6488	630	26.25		
12/27/	6:00	0	4.3	-1.80729	631	26.29166667		
12/27/	7:00	0	3.4	-1.96577	632	26.33333333		
12/27/	8:00	0.0001664	3.4	-1.99879	633	26.375		
12/27/	9:00	0.0080745	4.3	-1.84012	634	26.41666667		
12/27/	10:00	0.0205006	4.5	-1.60523	635	26.45833333		
12/27/	11:00	0.0315408	4.2	-1.36882	636	26.5		
12/27/	12:00	0.0381129	4.5	-1.17703	637	26.54166667		
12/27/	13:00	0.0331242	4.3	-1.10506	638	26.58333333		
12/27/	14:00	0.0271984	4.5	-1.10834	639	26.625		
12/27/	15:00	0.0137669	5.3	-1.24557	640	26.66666667		
12/27/	16:00	0.0008494	5.7	-1.485	641	26.70833333		
12/27/	17:00	0	5.3	-1.74816	642	26.75		
12/27/	18:00	0	5.5	-1.96773	643	26.79166667		
12/27/	19:00	0	4.3	-2.23671	644	26.83333333		
12/27/	20:00	0	4.3	-2.78444	645	26.875		
12/27/	21:00	0	4	-2.3507	646	26.91666667		
12/27/	22:00	0	4.9	-2.53308	647	26.95833333		
12/27/	23:00	0	5.5	-2.65823	648	27		
12/28/	0:00	0	5.2	-2.66525	649	27.04166667		
12/28/	1:00	0	4.7	-2.65921	650	27.08333333		
12/28/	2:00	0	5.9	-2.65316	651	27.125		
12/28/	3:00	0	5.3	-2.6436	652	27.16666667		
12/28/	4:00	0	6.2	-2.6553	653	27.20833333		
12/28/	5:00	0	7	-2.68487	654	27.25		
12/28/	6:00	0	6.4	-2.61375	655	27.29166667		
12/28/	7:00	0	5.9	-2.60302	656	27.33333333		
12/28/	8:00	0.000132	6.2	-2.57781	657	27.375		
12/28/	9:00	0.0104102	6.4	-2.09207	658	27.41666667		
12/28/	10:00	0.0295508	7.3	-1.33462	659	27.45833333		
12/28/	11:00	0.0436012	6.7	-0.62629	660	27.5		
12/28/	12:00	0.0558723	5.5	0.02967	661	27.54166667		
12/28/	13:00	0.0548796	4	0.45611	662	27.58333333		
12/28/	14:00	0.0345592	3.5	0.49745	663	27.625		
12/28/	15:00	0.0152102	3.2	0.1684	664	27.66666667		
12/28/	16:00	0.0007002	2.3	-0.33671	665	27.70833333		
12/28/	17:00	0	2	-0.32555	666	27.75		
12/28/	18:00	0	3	-0.31439	667	27.79166667		
12/28/	19:00	0	2.8	-0.30323	668	27.83333333		
12/28/	20:00	0	4	-0.29207	669	27.875		
12/28/	21:00	0	4.5	-0.28091	670	27.91666667		
12/28/	22:00	0	4.9	-0.26975	671	27.95833333		
12/28/	23:00	0	5.5	-0.49945	672	28		
12/29/	0:00	0	5.5	-0.29809				
12/29/	1:00	0	5.3	-0.3241				
12/29/	2:00	0	6.4	-0.35011				
12/29/	3:00	0	6.7	-0.43671				
12/29/	4:00	0	5	-0.36265				
12/29/	5:00	0	5.2	-0.36891				
12/29/	6:00	0	5.3	-0.36858				
12/29/	7:00	0	5.3	-0.36825				
12/29/	8:00	0.0001443	5.9	-0.34162				
12/29/	9:00	0.0214843	5.7	0.64467				
12/29/	10:00	0.0542551	5.7	1.97835				
12/29/	11:00	0.0788342	7.3	3.21216				
12/29/	12:00	0.0909279	7.3	4.17836				
12/29/	13:00	0.0819871	8.2	4.69113				
12/29/	14:00	0.0591113	8.9	4.7633				
12/29/	15:00	0.0288116	8.9	4.26458				
12/29/	16:00	0.0008024	9.3	3.39732				
12/29/	17:00	0	9.4	3.39967				
12/29/	18:00	0	8.6	3.40202				
12/29/	19:00	0	9.3	3.40437				
12/29/	20:00	0	9.1	3.40672				
12/29/	21:00	0	8.2	3.40907				
12/29/	22:00	0	8.2	3.41141				
12/29/	23:00	0	6.2	3.41376				
12/30/	0:00	0	7.7	3.36387				
12/30/	1:00	0	7	3.35605				
12/30/	2:00	0	6.7	3.34823				
12/30/	3:00	0	7	3.36535				
12/30/	4:00	0	8.4	3.38248				
12/30/	5:00	0	7	3.3996				
12/30/	6:00	0	6.7	3.42506				
12/30/	7:00	0	7.3	3.45051				
12/30/	8:00	0.0001434	5.9	3.50585				
12/30/	9:00	0.0163949	5.9	4.29959				
12/30/	10:00	0.0363147	6.7	5.20643				
12/30/	11:00	0.0531183	6.4	6.06948				
12/30/	12:00	0.0669697	6.4	6.86041				
12/30/	13:00	0.0698101	6.4	7.44551				
12/30/	14:00	0.0545949	5.5	7.67439				
12/30/	15:00	0.0307928	5.7	7.48676				
12/30/	16:00	0.0010246	5.9	6.83004				
12/30/	17:00	0	5.7	6.48773				
12/30/	18:00	0	5.7	6.14542				
12/30/	19:00	0	7.5	5.8031				
12/30/	20:00	0	7	5.46079				
12/30/	21:00	0	7.7	5.11848				
12/30/	22:00	0	7	4.62936				
12/30/	23:00	0	5.5	4.43385				
12/31/	0:00	0	5.7	3.87515				
12/31/	1:00	0	6.2	3.3534				
12/31/	2:00	0	7.5	2.74574				
12/31/	3:00	0	6.4	2.45585				
12/31/	4:00	0	7.3	2.13341				
12/31/	5:00	0	6.7	1.81098				
12/31/	6:00	0	5.5	1.48708				
12/31/	7:00	0	7.3	1.33488				
12/31/	8:00	0.0001433	6.7	1.24172				
12/31/	9:00	0.0062191	6.7	1.22997				
12/31/	10:00	0.0168422	5.2	1.20976				
12/31/	11:00	0.0241215	5	1.18458				
12/31/	12:00	0.0273414	5	1.08088				
12/31/	13:00	0.0259564	5.3	1.0988				
12/31/	14:00	0.0187571	5.7	1.03212				
12/31/	15:00	0.0104996	6.7	0.94719				
12/31/	16:00	0.0009312	5.9	0.80409				
12/31/	17:00	0	5.9	0.64538				
12/31/	18:00	0	6.2	0.30378				
12/31/	19:00	0	5	-0.01096				
12/31/	20:00	0	4.3	-0.14216				
12/31/	21:00	0	2.9	-0.54116				
12/31/	22:00	0	2.3	-1.19892				
12/31/	23:00	0	2.5	-0.66753				
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
